X,Y,OBJECTID,FILE_NUM,FILE_TYPE,ADDRESS,FILE_YEAR,DESCRIPTION,APPLICATION_ID
590381.8486,4790161.2436,17576,FC-21-115,Formal Consultation,405 MAIN STREET W,2021,To redevelop with a new 6 storey multiple dwelling comprised of 90 residential dwelling units intended for affordable housing. Includes a total of 22 parking spaces within 1 level of underground parking.,
589303.9065,4785090.6258,17577,FC-21-116,Formal Consultation,243 STONE CHURCH ROAD W,2021,To construct 16 block townhouses on condominium road with two visitor parking spaces.,
568180.7917,4803156.8401,17578,FC-21-117,Formal Consultation,1817 REGIONAL RD 97,2021,To allow temporary commercial vehicle parking on the property in addition to the continuation of the existing uses,
591863.8877,4789228.9959,17579,DA-21-112,Site Plan,211 JOHN STREET S,2021,"To construct a mixed use development consisting of a 14 storey building with 354 dwelling units, 929 sqm of retail and 254 parking spaces, and a 27 storey building with 415 dwelling units and 208 parking spaces.",
591272.4493,4790099.8014,17580,DA-21-113,Site Plan,213 KING ST W,2021,"Application resubmitted to construct a 30 storey  mixed-use buildingwith 348 dwelling units, 391 sqm of retail space and 195 parking spaces within the above grade parking garage at 20 George St.",
587962.7662,4784465.5606,17581,25T-202010,Subdivision,525 RYMAL RD W,2020,"To create 7 lots, 1 lot for future single detached dwellings, and 6 lots for street townhouse dwellings",
587965.7634,4784476.265,17582,ZAC-20-044,Zoning Amendment,525 RYMAL RD W,2020,To amend the zoning to allow the development of 6 street townhouse dwelling and a reduction in lot size for a single detached dwelling,
608306.0126,4785386.9495,17583,25T-202009,Subdivision,262 McNeillly Rd,2020,"To develop the subject lands with 154 lots for single detached dwellings, 206 street townhouse units and 185 condominium townhouse dwellings, as well as a neighbourhood park and SWM pond",
608288.4283,4785316.6122,17584,ZAC-20-043,Zoning Amendment,262 McNeillly Rd,2020,"To rezone the subject lands to allow the development of 154 lots for single detached dwellings, 206 street townhouse units and 185 condominium townhouse dwellings",
586338.8124,4784834.6706,17585,PLC-20-014,Part Lot Control,1061 GARNER RD E,2020,To remove Part Lot Control for the creation of 22 lots and access and maintenance.,
598450.4995,4792757.739,17586,DAB-20-129,Site Plan,684 BEACH BLVD,2021,To construct a two storey single dwelling with an approximate GFA or 160 SqM and two parking spaces. This newly created lot is proposed to be assigned the address 10 Knpamans Drive,
582717.8481,4784635.3701,17587,DAER-20-050,Site Plan,75 BROOKS RD,2020,"To construct a 2-storey singe detached dwelling with an area of 360 m2, in an Existing Residential “ER” Zone with a max height of 9.5 metres. A two-vehicle garage, as well as a covered porch to the rear of the property also proposed. ",
601785.2676,4786509.4757,17588,25CDM-202006,Condominium,121 HWY 8,2020,The proposed Draft Plan of Condominium (standard) consists of an eight storey multiple dwelling having a total of 126 dwelling units and 165 parking spaces (91 surface / 74 underground).,
584201.4966,4791081.1752,17589,MDA-20-052,Site Plan,207 KING ST W,2020,"To renovate existing 3 storey comm./res. bldg.. to create 1 ground level comm. unit and 2 res. units on 2nd and 3rd floors. Work includes new front/rear roofline dormers, an open-air exterior steel staircase at rear and new concrete basement entry.",
594168.2617,4790349.0906,17590,SPA-17-075,Site Plan,20 MYLER ST,2017,To construct a new 7585 SqM accessory building for storage and office use on the northeast corner of the site.,
587583.1176,4782744.5759,17591,FC-19-126,Formal Consultation,"Portions of: 555 GLANCASTER RD, 9751 TWENTY RD W, 9625 TWENTY RD W, 9511 TWENTY RD W, 9445 TWENTY RD W, and 9285 TWENTY RD W",2019,"The applicant is proposing an amendment to the Urban Hamilton Official Plan to introduce new policies to Section 2.2 of the Plan to enable urban boundary expansions, to a maximum size of 40 ha, in advance of the Municipal Comprehensive Review.",
588208.4915,4782777.4904,17592,FC-20-028,Formal Consultation,"9285, 9445 and 9511 TWENTY RD W",2020,"To expand the urban boundary southeast of Garth Street and the Twenty Road W intersection, to include proposed land uses include residential uses, natural heritage features, stormwater management, and a collector road network.",
587485.8667,4782876.8515,17593,FC-20-029,Formal Consultation,9625 and 9751 TWENTY RD W,2020,"To expand the urban boundary southwest of Garth Street and the Twenty Road W intersection, to include proposed land uses include residential uses, natural heritage features, stormwater management, and a collector road network.",
585278.4785,4787709.3546,17594,FC-20-133,Formal Consultation,317 FILMAN RD,2020,"To construct a 2-storey home with a separate septic system on the vacant lot identified as P2 of 317 Filman Rd. No ROW accesses. Proposed driveway access from P1 of 317 Filman Rd. Lands regulated by the HCA, NEC and near an ESA.",
580144.2913,4783915.3732,17595,DAER-21-090,Site Plan,619 WESTVIEW AVENUE,2021,To demolish the existing single detached dwelling in order to construct a new  311.23 saqure metre single detached dwelling with an attached garage,
588030.4582,4787972.9669,17596,DA-21-089,Site Plan,555 SANATORIUM RD,2021,"The adaptive reuse of the existing 3 storey building for 23 residential units, 35 parking spaces and outdoor amenity areas. Additions onto the building for an elevator shaft and foyer entrance are proposed to facilitate the redevelopment.",
599127.6741,4788150.7212,17597,HM/B-19:15,Land Division,24 SUMACH ST,2019,To sever a residential lot containing one half of a semi-detached dwelling.,
590847.2042,4799549.8266,17598,25CDM-202116,Condominium,450 - 470 DUNDAS ST E,2021,"To develop in 3 phases. Phase 1 includes 251 res. units with 600 underground and 150 above grade parking spaces. Phase 2 consists of 257 res. units and 84 parking spaces. Phase 3 consists of 277 res. units, 3 commercial units and 34 parking spaces.",
610350.8093,4785369.9006,17599,PLC-21-007,Part Lot Control,1335 BARTON ST,2021,To remove Part Lot Control the purpose of creating 61 lots for street townhouse dwellings and 50 easements,
586475.9172,4798816.7732,17600,PSR-19-150,Preliminary Site Plan Review,100 5TH CON RD E,2019,"To develop a new fuels distribution terminal at the company's existing pump station in Flamborough. The preliminary design includes nine large fuel storage tanks, a truck staging and fuel transfer area and an associated office building.",
595673.8623,4775777.4737,17601,PLC-20-011,Part Lot Control,325 - 343 PUMPKIN PASS,2020,To facilitate the development of 10 townhouse units.,
598681.8146,4785656.1006,17602,PLC-20-013,Part Lot Control,50 ALBRIGHT RD,2020,To create parcels aloing the approved retaining wall for maintenance easements,
589388.5155,4794087.9379,17603,ZAR-19-013,Zoning Amendment,574 NORTHCLIFFE AVE,2019,To change the zoning to permit the establishment of a student dormitory within an existing building for a temporary three year basis. The dormitory will accommodate 96 students.,
590751.2395,4790268.2256,17604,ZAC-19-023,Zoning Amendment,196 GEORGE ST,2019,To rezone the subject lands to permit a two and a half stacked townhouse building with 12 dwelling units and 12 parking spaces,
573457.6059,4784989.6807,17605,ZAA-19-033,Zoning Amendment,2274 POWERLINE RD,2019,To restrict the development of a single detached dwelling in perpetuity on the subjectlands in accordance with associated consent application AN/B-18:131,
591154.8637,4775396.6296,17606,ZAA-19-042,Zoning Amendment,6266 CHIPPEWA RD,2019,To restrict the development of a single detached dwelling in perpetuity on the subject lands in accordance with associated Consent Application GL/B-18:144,
588233.6725,4796017.797,17607,ZAH-19-041,Zoning Amendment,36 DUNDAS ST E,2019,To remove the Holding Provision on the subject lands in order to permit the development of a four storey Research and Development building.,
582513.3713,4777449.9241,17608,ROPA-19-016,Official Plan Amendment,435 CARLUKE RD W,2019,Add a residential use to an existing structure,
568134.6828,4796920.9792,17609,MDA-18-021,Site Plan,1966 6TH CON RD W,2018,To construct a 250.9 square meter addition to a bungalow. The existing free standing garage will be demolished and the proposed garage will be part of the renovation/addition,
591942.5362,4789807.1879,17610,MDA-18-059,Site Plan,66 KING ST E,2018,To permit an outdoor licensed patio to the existing Red Church Cafe restaurant and gallery. Site plan already applied as MDA-18-056,
588915.6146,4794555.1717,17611,MDAR-18-187,Site Plan,10 NEWMAN RD,2018,To construct a new one storey single detached dwelling having a GFA of 237 square meters on a 4.07 ha vacant lot,
609069.2122,4782235.5103,17612,MDAR-18-042,Site Plan,606 TENTH RD E,2018,"The applicant proposes to construct a 242 sq m two (2) storey dwelling, having a height of 7.3m",
591449.6093,4784685.663,17613,25T-202104,Subdivision,311 and 313 STONE CHURCH RD E,2021,"Consists of 4 res. blocks (4.29ha) for townhouse, maisonette and single detached dwellings, 5 res. lots for single detached dwellings, and 1 block for a woodlot. Extension of Crerar Dr to connect with Stone Church Rd E and to create a new Street A",
590387.5786,4789862.3752,17614,DA-21-002,Site Plan,85 POULETTE ST,2021,To construct a 3 storey 3 unit townhouse building and a 24 unit stacked townhouse building with associated parking area.,
591465.293,4784746.4406,17615,DA-21-012,Site Plan,311 STONE CHURCH RD E,2021,"To develop 112 block townhouse units and 80 maisonette units on a condo road with accesses from Crerar Dr and Street ‘A’; and, 12 single detached dwellings on a condo road with access to the future Cyprus Dr.",
591984.2424,4790358.9309,17616,DA-21-028,Site Plan,16 CANNON ST E,2021,To construct a 16 storey residential building with 129 dwellings and 36 parking spaces,
583178.6104,4786474.5052,17617,DA-21-031,Site Plan,342 WILSON ST E,2021,"To construct a three storey building with two ground floor commercial units, and 10 dwelling units above. ",
607015.6801,4786792.8736,17618,MDA-21-026,Site Plan,830 SOUTH SERVICE RD,2021,To construct a 114.4 SqM addition to the existing building to contain new changerooms and a lunchroom.,
598808.2334,4789104.4991,17619,SPA-21-019,Site Plan,500 RENNIE ST,2021,"To build a 4,000 SqFt addition onto an existing building to provide more garage/shop space",
579242.4076,4802921.4157,17620,SPA-21-025,Site Plan,780 8TH CON RD W,2021,To add office space to the existing aquaponics bldg,
592606.7565,4789794.1993,17621,PSR-21-027,Preliminary Site Plan Review,253 KING WILLIAM ST,2021,To construct a three storey multiple dwelling with 24 dwelling units. The proposed building will be constucted using pre-fabricated modular construction,
592600.4375,4789774.6104,17622,FC-19-130,Formal Consultation,253 KING WILLIAM ST,2019,To construct a 6 storey multiple dwelling with 20 units and 8 parking spaces.,
597090.3541,4787011.149,17623,PSR-21-030,Preliminary Site Plan Review,851 LAWRENCE RD,2021,To develop a 16 storey multi-residential building comprising of 126 units and 10 2-storey townhouse dwellings.,
582003.4926,4784797.1311,17624,DAER-21-006,Site Plan,102 CUMMING CRT,2021,To construct a two storey single detached dwelling with an attached garage. The existing dwelling is proposed to be demolished.,
589220.4847,4790430.4666,17625,SPA-21-020,Site Plan,700 MAIN ST W,2021,To replace the existing sod sports field with artificial turf and install sports lighting. A concrete player bench pad is also being proposed.,
600286.4799,4788457.9697,17626,SPA-21-074,Site Plan,399 KENORA AVENUE,2021,"To construct a one storey 585m2 manufacturing addition including four new parking spaces and two new loading spaces fronting onto Bancroft Street. In addition, the proposal includes a road widening along the frontage of Kenora Avenue.",
591032.8604,4790180.4886,17627,25CDM-202110,Condominium,15 QUEEN ST S,2021,"Consists of 292 dwelling units, 2 commercial units, 1 institutional unit, 175 parking spaces and 308 storage lockers",
596654.9882,4787180.7807,17628,UHOPA-21-009,Official Plan Amendment,1842 KING STREET E,2021,Four 12-storey multiple dwellings and four 4-storey stacked townhouses containing 10 units each totalling 1407 residential units and 1688 underground parking spaces,
596638.0147,4787185.4708,17629,ZAC-21-021,Zoning Amendment,1842 KING ST E,2021,4 12-storey multiple dwellings and four 4-storey stacked tonhouses containing 10 units each totalling 1407 residential units and 1688 underground parking spaces,
598490.3189,4792774.1997,17630,DAB-20-130,Site Plan,684 BEACH BLVD,2021,To construct a two storey single dwelling with an approximate GFA or 160 SqM and two parking spaces. This newly created lot is proposed to be assigned the address 11 Knapmans Drive,
577953.2474,4805503.8484,17631,FC-20-147,Formal Consultation,12 LOUISA ST,2020,To rezone the property from the Settlement Institutional (S3) Zone to the Settlement Residential (S1) Zone in order to permit the development of a single detached dwelling,
592735.8543,4789996.4535,17632,FC-20-009,Formal Consultation,124 WELLINGTON ST N,2020,To construct two modules of back-to-back stacked townhouses with a total of 16 units and two parking spaces. ,
583801.9352,4790336.2016,17633,FC-21-067,Formal Consultation,101 CREIGHTON ROAD,2021,"A 9-storey 226-unit res. Bldg. (Bldg A), six 3-storey towns (Bldg. B), eight 3-storey towns (Bldg. C), four 3-storey towns (Bldg. D) and four 3-storey towns (Bldg. E). 248 units in total. Includes 31 surface level, and 336 underground parking spaces",
587750.499,4776970.2596,17634,MDA-21-053,Site Plan,3761 HWY 6,2021,"To construct a one storey addition attached to the existing buildings, the addition is proposed at an area of 99.4 sq.m and a height of 4.47m. The building is currently vacant, the intent will be to lease the building to a commercial use",
581594.2026,4777063.835,17635,MDA-21-056,Site Plan,2194 SHAVER RD,2021,To construct a 45m self-supporting telecommunications tower as well as an equipment shelter.,
595043.2763,4789821.5164,17636,SPA-21-055,Site Plan,"799 BARTON ST E
",2021,"Demolishion of existing building, construction of new convenience store with food partner add-on",
589097.6507,4781135.8246,17637,ZAH-21-019,Zoning Amendment,2411 UPPER JAMES ST,2021,"To lift the “H” Holding Provision as established under Zoning By-law No. 15-118, from lands known as 2411 Upper James Street, in order to permit the site alteration of the lands.",
594788.786,4788724.8165,17638,SPA-21-057,Site Plan,922 MAIN ST E,2021,To convert existing church into amenity space for a new attached six storey retirement home complete with 50 suites,
578752.0972,4782284.6779,17639,SPA-19-149,Site Plan,610 TRADEWIND DR,2019,"To develop a one storey planned business center with the potential for 9 separate units. Total GFA of 2,495 m2 is proposed with 49 parking spaces, including a barrier free space. Previous file DA-17-036.",
599310.3038,4784273.0795,17640,25CDM-201905,Condominium,185 BEDROCK DR,2019,"The proposed Draft Plan of Condominium is being established for tenutr for the proposed private road network, sidewalks, landscaping and visitor parking areas as common elements in favour of 83 townhouse dwelling units.",
593489.7851,4775426.896,17641,ZAH-19-048,Zoning Amendment,3081 TISDALE RD,2019,"To remove the ‘H’ Holding Provision from the Rural (A2, 227 H5), Zone in order to permit the development of a one storey 1,367 square metre place of worship with 152 parking spaces. ",
582548.1104,4786194.9277,17642,DAER-20-061,Site Plan,93 JUDITH CRES,2020,"To construct a 2 storey, 392.44 sq m single detached dwelling, 62.89 sq m attached garage and an inground pool on the subject lands.",
595616.724,4775764.5779,17643,PLC-20-005,Part Lot Control,240 - 254 KINSMAN DR,2020,To remove Part Lot Control for the development of 8 townhouses,
599317.5553,4783050.7492,17644,FC-20-103,Formal Consultation,272 FIRST RD W,2020,"To constuct a Shopping Centre which will have several retail units, restaurants, gas stations with car-wash and a large retail store",
608064.1292,4785830.4661,17645,FC-20-104,Formal Consultation,343 MCNEILLY RD,2020,"To convert the residential dwelling to office use, allow parking for tractor trailer and to allow access for parking from Arvin Ave",
600091.1407,4786302.1468,17646,FC-20-105,Formal Consultation,5 and 7 PLEASANT AVE,2020,To create a new residential lot via Part Lot Control. The rear of each lot will be assembled to create a new lot.,
582153.3224,4786054.457,17647,DAER-20-117,Site Plan,9 PARKER AVE,2020,"To construct a 2-storey single detached dwelling with a GFA of approx. 138 m2 and a second storey floor area of approx. 175 m2 with a max height of 8.8 m, in an Existing Residential “ER” Zone. The existing single detached dwelling to be demolished",
596670.7553,4781547.6368,17648,FC-20-134,Formal Consultation,1898 RYMAL RD E,2020,To redevelop the site with a mixed-use multi-storey building. Units have not been specified at this time,
591113.1555,4785095.0135,17649,FC-20-132,Formal Consultation,1318 - 1324 UPPER WELLINGTON ST,2020,To construct a 26 unit townhome develepment with access provided via a private road,
596685.0932,4787173.3251,17650,FC-20-129,Formal Consultation,1842 KING ST E,2020,"To demolish existing bldgs and develop either: a mid-rise concept with four 12 sty multi-residential bldgs (1,296 units) and four 3 sty back-to-back townhouses (64 units), or a low-rise concept having twenty 3 sty back-to-back townhouses (216 units)",
598445.7534,4793113.2342,17651,DAB-20-125,Site Plan,2 LOCARNO AVE,2020,To demolish the existing dwelling and construct a new 2 1/2 storey detached dwelling with an attached garage,
588418.894,4800815.8613,17652,SPAR-20-123,Site Plan,374 5TH CON RD E,2020,"To expand the existing greenhouse operation by adding an additional 23,174 SqM to the current facility",
599067.1221,4780725.7942,17653,PSR-20-121,Site Plan,51 SWAYZE RD,2020,"To develop a self-storage facility with four buildings comprising a total GFA of approximately 10,000 square metres and 84 vehicle parking stalls.",
608432.2803,4786168.6443,17654,SPA-20-111,Site Plan,404 MCNEILLY RD,2020,"To construct 2 industrial buildings to be utilized for the manufacturing of windows and doors. Building A would be 12,958 SqM and Building B would be 9,269 SqM.",
590829.1597,4798789.601,17655,PLC-21-004,Part Lot Control,31 WESTFIELD CRES,2021,To facilitate the development of 63 Street Townhouse Dwellings as well as 27 maintenance easements,
600517.8998,4787792.248,17656,MDA-21-014,Site Plan,2444 BARTON ST E,2021,To construct a new 40 metre tall monopole telecommunications tower,
597675.3196,4775762.0365,17657,DA-21-049,Site Plan,2431 REGIONAL ROAD 56,2021,"To construct 70 maisonette units with a maximum height of 3 storeys (11.2m) within block 24 of the Draft Approved Subdivision, internal roadways and sidewalks and 22 visitor parking spaces.",
596290.2842,4781867.7249,17658,SC/B-19:68,Land Division,8 LEXINGTON AVE,2019,To create a maintenance easement in favour of the adjoining lands to the east to facilitate the construction of a dwelling on the adjacent lands.,
591546.3133,4784929.964,17659,25CDM-202105,Condominium,311 and 313 STONE CHURCH RD E,2021,"For private road and visitor parking spaces in favour of 12 single detached dwellings. To establish a network of private roads, visitor parking areas, sidewalks, landscaping and outdoor amenities in favour of 112 block townhouses and 80 masionettes",
605622.793,4781467.9524,17660,SPA-21-018,Site Plan,721 MUD ST,2021,"To construct two accessory storage buildings. This is a new application as SPA-17-173 had lapsed before obtaining a building permit, all conditions had already been cleared. ",
578499.672,4782583.9714,17661,SPA-21-032,Site Plan,1475 SANDHILL DR,2021,To develop Phase 2 of previous approved site plan DA-18-122 for a one storey bldg (4181 SqM),
592019.5616,4790770.6322,17662,FC-21-043,Formal Consultation,305 JAMES ST N,2021,To add two additional floors to the existing bldg for commercial space,
594430.0226,4789906.9805,17663,ZAH-21-005,Zoning Amendment,149 SHERMAN AVE N,2021,To remove holding provision to allow the construction of five townhouse units,
591257.9028,4790214.6877,17664,MDA-19-026,Site Plan,127 MARKET ST,2019,"To construct a 2 storey, 2242 SqM street townhouse on a vacant parcel of land.",
591188.5649,4782376.5219,17665,FC-18-080,Formal Consultation,7700 TWENTY RD E,2018,,
592820.7157,4790468.8054,17666,FC-18-094,Formal Consultation,222-228 BARTON ST E AND 255-265 WELLINGTON ST N,2018,"To construct a 12 storey mixed use building with 63 residential dwelling units, 583 SqM of retail space at grade and 1,345 SqM of commercial space on the second floor.",
581819.7782,4785386.4906,17667,FC-18-095,Formal Consultation,99 DUNHAM DR,2018,"To demolish the existing one storey elementary school, and construct a new two storey elementary school with access to remain on Dunham Drive.",
589418.8139,4794030.015,17668,FC-18-097,Formal Consultation,574 NORTHCLIFFE AVE,2018,"To change the existing convent facility to a secondary school use, permitting the existing nursing home as an accessory use to the educational establishment.",
593389.3217,4782475.1413,17669,FC-18-101,Formal Consultation,16 BROUGHTON AVE,2018,"To construct a new facility for two new public French language secondary schools and shared community spaces, for 800 students, to be accommodated in a 3 storey building of 12,620 SqM",
597743.6626,4776310.2611,17670,FC-18-102,Formal Consultation,2187 HWY 56,2018,"The site is to be re-developed with a motor vehicle service station, travel agency, lube shop, vehicle repair, vehicle storage and a carwash.",
606546.6532,4785699.4685,17671,FC-18-103,Formal Consultation,822-832 BARTON ST AND 238 JONES RD,2018,"The proposed development of the lands included 101 lots, 11 blocks, and two ROW for a total of approximately 428 units",
581082.0904,4783654.8331,17672,FC-18-105,Formal Consultation,453 HAMILTON DR,2018,"To create three lots fronting onto Hamilton Dr, all having a lot area of 623 SqM, and a fourth lot to remain.",
599020.1489,4774314.9026,17673,FC-20-011,Formal Consultation,2069 BINBROOK RD,2020,"To allow two existing homes on one 5 acre lot, and restrict new construction on the remnant farm parcel.",
587926.8894,4790731.8955,17674,FC-20-014,Formal Consultation,1280 MAIN ST W,2020,To construct a nine storey expansion to the DeGroote School of Business at McMaster University.,
594490.4576,4782342.3986,17675,FC-20-118,Formal Consultation,385 NEBO RD and 1280 RYMAL RD E,2020,To eliminate the maximum cap of 500 m2 for individual retail uses and expand the list of permitted retail uses throughout the entire site. ,
587808.186,4790357.316,17676,SPA-21-005,Site Plan,1280 MAIN ST W,2021,To construct a one storey greenhouse addition to the existing Life Science Building at McMaster University,
582074.6231,4789868.1146,17677,ZAC-21-003,Zoning Amendment,125 PIRIE DR,2021,To develop a 4-storey retirement/senior bldg with 84 independant apartment units and 75 retirement home suitses on the southern portion of the site and 17 single-storey townhouses on the northern portion of the site.,
593465.1606,4789868.2312,17678,DA-21-010,Site Plan,430 CANNON ST E,2021,"To construct a two storey, 1,450 square metre Social Service Establishment with 19 parking spaces.",
607490.3816,4785988.0605,17679,DA-21-007,Site Plan,900 ARVIN AVE,2021,"To construct a one storey warehouse building (approx 668 SqM) with a one storey front office (approx 608 SqM) and a storage mezzanine (appprox 184 SqM),  35 parking spaces and a 3,293 SqM outdoor storage area are also proposed.",
610038.0055,4785910.4405,17680,ZAC-21-008,Zoning Amendment,1290 SOUTH SERVICE RD,2021,"To change the zoning to permit  mixed-use development with a 1 sty commercial bldg, 7 three sty blgs with ground floor commercial and 54 stacked TH above, 304 4 sty TH units, and a 28 sty, 266 unit apartment bldg",
610030.1009,4785880.6461,17681,UHOPA-21-004,Official Plan Amendment,1290 SOUTH SERVICE RD,2021,To amend Area Specific Policy - Area E of the Fruitland-Winona Secondary Plan in order to permit standalone residential uses in the form of stacked townhouses and multiple dwellings,
592948.2117,4789234.404,17682,FC-21-009,Formal Consultation,83-85 EMERALD ST S,2021,To convert the existing three storey residential care facility to a 52 unit multiple dwelling,
591862.0525,4800120.0239,17683,25T-202103,Subdivision,562 DUNDAS ST E,2021,"To develop the subject lands with a mixed-use development including 155 street TH, 50 back-to-back TH, 3 blocks of medium density units (680 units) and two commercial blocks",
584382.9691,4783629.7806,17684,FC-20-049,Formal Consultation,"370, 378, 412, and 436 GARNER RD E",2020,"To develop a 12-block draft plan of subdivision consisting of 7 blocks of Airport Prestige Business Park, a Woodlot, road widening for Southcote Rd and Garner Road East, a future public road and a 0.3 m reserve to the east of Street ‘A’.",
599739.9968,4781147.6241,17685,FC-20-089,Formal Consultation,62 UPPER CENTENNIAL PKWY,2020,To acquire approval for the placement and use of shipping containers on the subject property in conjunction with the existing storage business,
586657.7565,4784682.5583,17686,25CDM-202104,Condominium,1049 - 1109 GARNER RD E,2021,"To establish the tenure of the Common Elements condominium comprised of a private roadway, sidewalks and landscape areas as common elements in support of 31 townhouse dwelling units",
586500.7466,4784784.8443,17687,25CDM-202103,Condominium,287 - 363 RAYMOND RD,2021,"To establish the tenure of the Common Elements condominium comprised of a private roadway, sidewalks and landscape areas as common elements in support of 39 townhouse dwelling units.",
590338.8726,4784758.4405,17688,DA-20-116,Site Plan,"1351, 1355, 1359, 1375 UPPER JAMES ST and 16, 24, 34, 40, 48 STONE CHURCH RD E",2020,"A 2-phase development. This application is for Phase 1, includes two 4-storey multiple dwellings with approx. 136 units. 170 parking spaces of which 144 parking spaces will be underground and 26 are surface parking spaces, plus 1 loading space. ",
589071.2924,4784239.0121,17689,FC-20-119,Formal Consultation,226 RYMAL RD W,2020,"To assemble lands at 204 & 226 Rymal Rd W, and parts of 212 & 220 Rymal Rd W for residential development. Consists of 46 lots for single detached dwellings. Includes connection to future Forest Breeze Path through to Spring Meadow Grove. ",
598955.5869,4792157.4467,17690,FC-20-124,Formal Consultation,467 BEACH BLVD,2020,"To expand existing parking lot located within the southern portion of the property to accommodate 34 additional parking spaces. The expansion to be located within the landscaped area, south of the existing building, north of the existing parking lot",
603882.2723,4787504.2357,17691,FC-20-121,Formal Consultation,393 MILLEN RD,2020,"To increase the loading dock capacity with 20 new loading docks, 20 addition loading spaces (trailer parking spaces) and reconfigure the employee parking area. ",
592529.3758,4782807.4785,17692,FC-21-008,Formal Consultation,48 MILES RD,2021,"To redevelop the lands with 48 residential dwelling units in the form of stacked townhomes. Three buildings are proposed, each being three storeys in height containing 16 dwelling units. A total of 54 surface parking spaces are proposed. ",
584723.8469,4784259.2888,17693,FC-21-006,Formal Consultation,559 GARNER ROAD E,2021,"To construct a six storey, 95 unit multiple dwelling with 4,186sqm of ground floor amenity area. A total of 151 parking spaces are proposed in support of the development.",
605849.0614,4787644.6643,17694,25CDM-202102,Condominium,600 NORTH SERVICE RD,2021,To establish tenure of the 140 dwelling units within a 6 storey multiple dwelling and associated parking spaces.,
584386.2502,4787846.6008,17695,DAER-21-022,Site Plan,907 MONTGOMERY DR,2021,To demolish the existing single detached dwelling in order to construct a new two storey single detached dwelling,
589485.3635,4790421.0036,17696,DA-19-074,Site Plan,75 CARLING ST,2019,To convert vacant basement storage space into 8 additional 1-bedroom units. Exterior site alteration is limited to the north side of building facade along the exposed basement level.,
601600.4002,4785844.0027,17697,UHOPA-20-007,Official Plan Amendment,19 DAWSON AVE,2020,To redesignate the subject lands within the Old Town Secondary Plan from Institutional to Medium Density Residential 3 – Site Specific Policy to permit the construction of 6 Street Townhouse dwellings with onsite parking.,
601605.3312,4785842.5084,17698,ZAC-20-012,Zoning Amendment,19 DAWSON AVE,2020,"to rezone the subject lands from the Small Scale Institutional IS zone to a site specific Multiple Residential RM2, Modified zone to permit 6 three storey Street Townhouse dwellings with onsite parking.",
592370.8554,4786905.3663,17699,FC-20-019,Formal Consultation,4 VICKERS RD,2020,"To develop the lands with 83 townhouse units, of which 33 will be freehold and 50 will be some form of condominium tenure, with a shared private road and sidewalk.",
596287.3471,4781856.5838,17700,SC/B-19:69,Land Division,4 LEXINGTON AVE,2019,To create a maintenance easement in favour of the adjoining lands to the east to facilitate the construction of a dwelling on the adjacent lands.,
611023.8349,4786609.8913,17701,SC/B-19:58,Land Division,562 FIFTY RD,2019,,
611016.4376,4786580.1298,17702,SC/B-19:59,Land Division,562 FIFTY RD,2019,,
590744.4999,4790246.1406,17703,UHOPA-19-006,Official Plan Amendment,196 GEORGE ST,2019,To amend the official plan to develop a 2.5 storey stacked townhouse building with 12 residential units and 12 parking spaces.,
586341.7887,4795185.9819,17704,RHOPA-18-019,Official Plan Amendment,163-167 HWY 5 W,2018,"To amend the Official Plan from Open Space to Rural  on a portion of the lands, and to change the zoning from Rural to Open Space on another portion of the lands, to facilitate a minor lot line adjustment.",
587451.5139,4778852.6375,17705,RHOPA-18-002,Official Plan Amendment,9255 AIRPORT RD,2018,To amend the Mount Hope Secondary Plan to allow a range of residential unit types.,
589068.7914,4790213.2358,17706,UHOPA-18-009,Official Plan Amendment,906 MAIN ST W AND 122 LONGWOOD RD S,2018,"To amend the Official Plan to allow the construction a six storey mixed use building with 448.5 SqM of commercial space at grade, 25 dwelling units and 28 parking spaces.",
590365.7339,4784315.7006,17707,UHOPA-18-010,Official Plan Amendment,221 GENOA DR AND 1477 UPPER JAMES ST,2018,To amend the Official Plan to allow the development of 100 two storey townhouse units and 44 two-storey semi-detached units.,
592427.6655,4789175.8936,17708,UHOPA-18-023,Official Plan Amendment,130 WELLINGTON ST S,2018,To amend the Official Plan  in order to permit a six unit multiple dwelling within the existing two and a half storey building.,
569009.7427,4787786.3732,17709,FC-20-007,Formal Consultation,159 LYNDEN RD,2020,"To construct a new self-supporting lattice tower, 70 m ( approx. 230 ft) in height.",
591198.8466,4799893.4176,17710,ZAC-20-006,Zoning Amendment,518 DUNDAS ST E,2020,"To construct a retirement complex with an 8-storey retirement home with 150 (169 beds), and a 12-storey senior’s apt. bldg. with 142 units (213 beds). 291 parking spaces provided at grade and in two levels of underground parking.",
590414.2526,4798089.3538,17711,FC-19-071,Formal Consultation,265 MILL ST S,2019,To demolish the existing single detached dwelling and construct a new residential dwelling.  In addition. the applicant is proposing to construct a Montessori School for primary aged children on the subject lands.,
598118.3268,4793742.0564,17712,FC-19-077,Formal Consultation,983 BEACH BLVD,2019,To construct a two storey rear addition with a total area 306.0 m2 to the existing one storey single detached dwelling and to construct a 28.0 m2 detached garage.,
584229.5562,4780107.8288,17713,FC-19-078,Formal Consultation,157 BUTTER RD E,2019,Proposed 47m self-support telecommunications tower with future co-location capacity and associated walk-in cabinet.,
